Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,3045.48,наличный,Брест,Беларусбанк-IRKI-472,02-09-2007,18:12:53,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,492.0,наличный,Могилев,МаксБанк-ZIVH-990,03-11-2017,08:16:08,успешно,нет,0.0
юр. лицо,списание средств,2021.11,безналичный,Гомель,Беларусбанк-NLRG-472,29-03-2001,09:32:12,неправильный ввод пин-кода,да,164.59
юр. лицо,списание средств,4995.14,наличный,Минск,Приорбанк-LWDX-618,25-10-2013,16:40:33,успешно,нет,0.0
юр. лицо,списание средств,2825.45,безналичный,Брест,Белинвестбанк-SDUN-434,28-08-2002,00:20:43,недостаточно средств,да,77.98
юр. лицо,получение средств,2215.23,безналичный,Гомель,Приорбанк-ZTJE-526,22-05-2003,02:54:46,успешно,нет,0.0
юр. лицо,получение средств,2656.12,безналичный,Минск,Приорбанк-CUFV-005,07-03-2017,00:14:11,успешно,нет,0.0
юр. лицо,списание средств,3636.89,безналичный,Брест,Белинвестбанк-VWNC-290,24-06-2021,08:45:39,неправильный ввод пин-кода,да,311.31
юр. лицо,списание средств,1331.1,безналичный,Гродно,Приорбанк-JQUE-104,21-07-2001,16:21:29,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3380.19,наличный,Минск,МаксБанк-AQQN-834,20-03-2021,10:28:50,успешно,нет,0.0
юр. лицо,получение средств,2460.75,безналичный,Минск,Беларусбанк-VISF-753,07-08-2005,13:15:08,успешно,нет,0.0
юр. лицо,списание средств,3648.96,наличный,Гродно,Беларусбанк-UUPT-101,27-09-2002,04:37:35,недостаточно средств,нет,0.0
юр. лицо,получение средств,3487.76,наличный,Гомель,МаксБанк-KUBB-138,20-01-2002,12:50:13,успешно,нет,0.0
юр. лицо,получение средств,2708.93,наличный,Могилев,БелАгропромбанк-FRBX-081,15-09-2000,08:35:42,успешно,нет,0.0
юр. лицо,списание средств,983.05,безналичный,Гомель,Белинвестбанк-WTJG-490,12-04-2003,04:18:20,недостаточно средств,нет,0.0
юр. лицо,получение средств,1228.83,наличный,Минск,МаксБанк-KHNH-141,05-03-2005,13:28:16,успешно,нет,0.0
юр. лицо,получение средств,1450.5,наличный,Гродно,Приорбанк-PJSQ-854,06-01-2023,06:40:24,успешно,нет,0.0
юр. лицо,списание средств,2793.76,безналичный,Гомель,Белинвестбанк-CCFF-163,02-09-2005,16:39:05,успешно,да,234.83
юр. лицо,списание средств,3583.1,наличный,Гродно,МаксБанк-HVOH-630,01-07-2004,00:50:20,успешно,нет,0.0
юр. лицо,получение средств,2498.91,наличный,Гомель,БелАгропромбанк-UCBC-676,13-08-2015,00:33:34,успешно,нет,0.0
юр. лицо,получение средств,1741.74,безналичный,Гродно,Белинвестбанк-GNLX-308,21-03-2001,13:12:10,успешно,нет,0.0
юр. лицо,получение средств,1650.84,безналичный,Витебск,МаксБанк-WCZE-875,25-06-2019,00:30:49,успешно,нет,0.0
юр. лицо,получение средств,345.37,наличный,Брест,Приорбанк-FHYP-873,14-04-2006,23:17:58,успешно,нет,0.0
юр. лицо,получение средств,2352.62,наличный,Минск,БелАгропромбанк-RBLZ-474,22-05-2000,07:19:12,успешно,нет,0.0
юр. лицо,списание средств,261.29,наличный,Брест,БелАгропромбанк-LTVT-052,27-12-2008,05:32:07,недостаточно средств,да,9.65
юр. лицо,списание средств,3873.15,наличный,Брест,Белинвестбанк-ASBZ-962,29-01-2005,16:31:55,успешно,да,74.79
юр. лицо,списание средств,691.14,наличный,Могилев,Белинвестбанк-GAQT-969,20-10-2003,23:56:43,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4080.36,безналичный,Брест,МаксБанк-YZSJ-610,07-06-2020,01:41:26,успешно,нет,0.0
юр. лицо,списание средств,58.16,безналичный,Брест,Белинвестбанк-BXWY-098,30-06-2023,13:13:09,недостаточно средств,да,4.37
юр. лицо,списание средств,1590.56,наличный,Минск,Беларусбанк-XGJS-187,03-09-2021,17:59:52,успешно,нет,0.0
юр. лицо,получение средств,4216.15,безналичный,Гродно,Приорбанк-KABQ-674,26-03-2021,11:16:12,успешно,нет,0.0
юр. лицо,списание средств,4339.9,безналичный,Минск,Беларусбанк-UAQF-990,12-08-2014,02:33:53,успешно,нет,0.0
юр. лицо,получение средств,460.93,безналичный,Витебск,Белинвестбанк-OKMV-290,10-07-2013,16:35:45,успешно,нет,0.0
юр. лицо,списание средств,3088.83,безналичный,Минск,Белинвестбанк-RJGF-216,08-09-2004,01:34:56,недостаточно средств,нет,0.0
юр. лицо,списание средств,1856.25,безналичный,Витебск,Приорбанк-RSIR-926,09-04-2016,17:15:23,успешно,да,149.96
юр. лицо,получение средств,2500.47,наличный,Минск,Беларусбанк-HLXM-832,22-05-2023,13:48:58,успешно,нет,0.0
юр. лицо,получение средств,4346.8,наличный,Брест,МаксБанк-EOJU-568,27-01-2004,00:01:38,успешно,нет,0.0
юр. лицо,получение средств,4118.86,наличный,Минск,БелАгропромбанк-JSPI-056,27-07-2002,09:19:44,успешно,нет,0.0
юр. лицо,списание средств,1187.68,наличный,Витебск,Приорбанк-RTFN-780,19-07-2023,22:06:04,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4596.83,наличный,Минск,БелАгропромбанк-UJMT-092,17-02-2022,15:38:53,успешно,нет,0.0
юр. лицо,получение средств,4006.45,безналичный,Брест,МаксБанк-UWKD-466,25-01-2022,02:47:14,успешно,нет,0.0
юр. лицо,получение средств,494.9,наличный,Могилев,Белинвестбанк-TOUI-874,04-08-2004,03:18:19,успешно,нет,0.0
юр. лицо,списание средств,2073.41,наличный,Минск,Белинвестбанк-MYTA-151,02-06-2014,19:24:01,успешно,нет,0.0
юр. лицо,списание средств,2354.97,безналичный,Минск,БелАгропромбанк-VSZJ-424,19-10-2004,19:37:56,успешно,нет,0.0
юр. лицо,списание средств,3278.6,безналичный,Минск,МаксБанк-MIMQ-210,27-01-2014,10:00:34,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4990.6,наличный,Минск,Приорбанк-MKRM-502,11-04-2019,23:19:32,успешно,нет,0.0
юр. лицо,списание средств,335.58,наличный,Витебск,БелАгропромбанк-ZGOY-864,04-01-2009,19:36:26,успешно,да,20.51
юр. лицо,списание средств,2900.19,безналичный,Могилев,БелАгропромбанк-ECJZ-609,01-10-2010,02:20:01,недостаточно средств,да,162.03
юр. лицо,списание средств,773.59,наличный,Минск,БелАгропромбанк-YELX-276,19-08-2007,19:20:31,успешно,да,24.65
юр. лицо,получение средств,3242.54,безналичный,Гомель,БелАгропромбанк-BKHV-975,19-07-2007,08:04:37,успешно,нет,0.0
юр. лицо,получение средств,4737.82,безналичный,Гомель,Приорбанк-MBYL-329,25-12-2010,14:35:26,успешно,нет,0.0
юр. лицо,получение средств,2652.25,наличный,Гродно,МаксБанк-CUKO-157,10-07-2013,17:44:18,успешно,нет,0.0
юр. лицо,получение средств,4338.09,наличный,Гомель,МаксБанк-YTTY-058,15-04-2008,19:43:14,успешно,нет,0.0
юр. лицо,списание средств,3584.57,безналичный,Минск,Беларусбанк-LQOJ-236,24-12-2016,05:52:41,недостаточно средств,нет,0.0
юр. лицо,получение средств,1385.87,безналичный,Гомель,Белинвестбанк-PCNL-863,27-10-2016,20:33:23,успешно,нет,0.0
юр. лицо,получение средств,541.91,безналичный,Минск,Приорбанк-QOCU-516,30-11-2002,00:37:59,успешно,нет,0.0
юр. лицо,списание средств,3001.71,наличный,Гомель,Беларусбанк-XRGG-453,13-09-2014,07:31:17,успешно,нет,0.0
юр. лицо,получение средств,4227.04,безналичный,Брест,БелАгропромбанк-WBVE-488,28-07-2022,01:09:26,успешно,нет,0.0
юр. лицо,получение средств,846.69,безналичный,Минск,МаксБанк-HTNC-387,18-09-2004,19:13:33,успешно,нет,0.0
юр. лицо,получение средств,1718.3,безналичный,Минск,БелАгропромбанк-ZISA-972,19-12-2001,17:46:22,успешно,нет,0.0
юр. лицо,списание средств,531.97,безналичный,Витебск,БелАгропромбанк-WCBE-681,19-05-2019,00:10:49,недостаточно средств,нет,0.0
юр. лицо,списание средств,2445.45,безналичный,Гомель,БелАгропромбанк-XJXO-045,26-12-2021,20:35:36,недостаточно средств,да,74.63
юр. лицо,списание средств,4397.32,наличный,Гродно,БелАгропромбанк-OIBR-248,23-01-2003,02:40:23,успешно,нет,0.0
юр. лицо,списание средств,991.86,наличный,Гродно,МаксБанк-SSHI-764,25-04-2024,15:05:41,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4351.87,наличный,Витебск,Приорбанк-OAMU-088,02-05-2004,16:55:21,недостаточно средств,нет,0.0
юр. лицо,списание средств,1581.99,безналичный,Витебск,БелАгропромбанк-VWNH-113,10-11-2016,06:50:37,успешно,нет,0.0
юр. лицо,получение средств,3587.44,безналичный,Минск,Приорбанк-YRIK-347,30-07-2008,17:40:53,успешно,нет,0.0
юр. лицо,получение средств,4245.79,безналичный,Минск,Беларусбанк-BWZS-722,06-05-2005,16:20:28,успешно,нет,0.0
юр. лицо,получение средств,4786.05,безналичный,Брест,БелАгропромбанк-VIXX-322,08-09-2017,12:18:15,успешно,нет,0.0
юр. лицо,списание средств,3767.37,наличный,Гомель,Беларусбанк-BNMZ-035,18-03-2005,00:34:35,неправильный ввод пин-кода,да,158.02
юр. лицо,получение средств,3712.56,наличный,Витебск,МаксБанк-GVWX-221,20-06-2016,11:16:33,успешно,нет,0.0
юр. лицо,списание средств,327.69,безналичный,Витебск,БелАгропромбанк-XFSF-665,19-04-2006,11:38:52,недостаточно средств,да,15.39
юр. лицо,получение средств,2065.15,наличный,Гродно,БелАгропромбанк-JDJU-725,10-11-2021,03:41:38,успешно,нет,0.0
юр. лицо,получение средств,924.65,безналичный,Гродно,МаксБанк-XGBC-878,01-12-2002,08:25:41,успешно,нет,0.0
юр. лицо,получение средств,3380.91,наличный,Гомель,Приорбанк-JESE-031,03-02-2008,00:07:50,успешно,нет,0.0
юр. лицо,списание средств,3222.54,безналичный,Витебск,МаксБанк-GAGV-220,27-05-2017,14:41:07,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4771.71,наличный,Гродно,Беларусбанк-UQVB-656,09-05-2023,11:25:31,успешно,нет,0.0
юр. лицо,списание средств,2578.98,наличный,Витебск,Приорбанк-CNLT-147,25-08-2007,16:50:14,успешно,нет,0.0
юр. лицо,получение средств,4938.04,безналичный,Могилев,Приорбанк-AYKL-613,26-12-2022,09:18:30,успешно,нет,0.0
юр. лицо,списание средств,415.58,наличный,Гомель,Беларусбанк-SIRE-786,06-06-2014,11:34:41,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,454.08,наличный,Гродно,БелАгропромбанк-JCNP-456,21-08-2002,10:57:10,успешно,нет,0.0
юр. лицо,списание средств,1394.7,наличный,Гомель,Белинвестбанк-OHFU-969,25-02-2004,15:09:38,успешно,да,100.12
юр. лицо,получение средств,309.47,наличный,Минск,Приорбанк-UXQO-117,05-02-2003,00:00:44,успешно,нет,0.0
юр. лицо,получение средств,4272.57,безналичный,Могилев,Беларусбанк-TLJH-638,12-05-2007,13:25:31,успешно,нет,0.0
юр. лицо,списание средств,2020.99,наличный,Брест,Белинвестбанк-UZHU-962,01-06-2019,08:11:07,неправильный ввод пин-кода,да,78.07
юр. лицо,получение средств,1795.81,наличный,Гомель,БелАгропромбанк-CCIG-623,11-03-2008,20:28:38,успешно,нет,0.0
юр. лицо,списание средств,935.72,наличный,Брест,БелАгропромбанк-RHYT-269,08-07-2005,16:41:57,недостаточно средств,да,48.63
юр. лицо,получение средств,1742.3,безналичный,Витебск,МаксБанк-HCTJ-241,11-04-2021,20:26:15,успешно,нет,0.0
юр. лицо,списание средств,1977.63,наличный,Гродно,БелАгропромбанк-UPQO-488,04-12-2002,11:44:12,успешно,нет,0.0
юр. лицо,получение средств,1963.66,безналичный,Витебск,Приорбанк-HJCR-158,09-09-2023,23:29:12,успешно,нет,0.0
юр. лицо,списание средств,2933.25,наличный,Гродно,Белинвестбанк-GSMM-654,07-07-2023,01:06:09,успешно,нет,0.0
юр. лицо,получение средств,3772.78,безналичный,Витебск,Белинвестбанк-CBXN-503,28-05-2007,09:39:38,успешно,нет,0.0
юр. лицо,списание средств,1315.18,безналичный,Минск,Беларусбанк-JJWB-904,11-03-2019,12:05:23,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,378.24,безналичный,Могилев,БелАгропромбанк-JGGX-873,29-10-2019,04:29:34,успешно,нет,0.0
юр. лицо,получение средств,3006.21,наличный,Могилев,БелАгропромбанк-RTRG-720,28-03-2012,09:17:31,успешно,нет,0.0
юр. лицо,получение средств,3110.2,безналичный,Гродно,БелАгропромбанк-SKAZ-868,31-08-2009,00:25:13,успешно,нет,0.0
юр. лицо,списание средств,1968.0,наличный,Витебск,Беларусбанк-MBSJ-668,25-08-2003,18:55:15,недостаточно средств,нет,0.0
юр. лицо,списание средств,2524.53,безналичный,Минск,Приорбанк-IFOL-424,07-02-2006,15:34:47,успешно,да,85.51
юр. лицо,получение средств,3697.79,наличный,Витебск,Белинвестбанк-XKRV-289,25-01-2017,01:34:10,успешно,нет,0.0
юр. лицо,получение средств,2727.41,безналичный,Минск,Белинвестбанк-TZKQ-579,15-01-2013,16:14:49,успешно,нет,0.0
юр. лицо,получение средств,583.65,наличный,Витебск,Беларусбанк-JAZD-620,11-04-2017,11:46:24,успешно,нет,0.0
юр. лицо,списание средств,4622.16,наличный,Гомель,Беларусбанк-BLCP-469,17-11-2000,04:12:29,недостаточно средств,да,113.49
юр. лицо,списание средств,120.98,наличный,Гродно,Приорбанк-CUSJ-716,17-01-2009,06:08:08,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4950.25,наличный,Могилев,МаксБанк-YJPK-535,13-09-2009,02:38:37,успешно,нет,0.0
юр. лицо,списание средств,4300.29,безналичный,Минск,Приорбанк-GYUG-484,23-01-2023,18:46:52,неправильный ввод пин-кода,да,419.89
юр. лицо,списание средств,2387.92,безналичный,Гомель,МаксБанк-UGET-841,13-03-2015,03:55:28,недостаточно средств,да,232.02
юр. лицо,получение средств,4851.25,безналичный,Гомель,МаксБанк-HTOZ-801,06-03-2005,00:42:30,успешно,нет,0.0
юр. лицо,получение средств,3517.77,наличный,Могилев,МаксБанк-CVBQ-408,31-08-2000,07:05:50,успешно,нет,0.0
юр. лицо,списание средств,963.76,безналичный,Витебск,Приорбанк-QHSL-115,22-09-2020,15:09:24,неправильный ввод пин-кода,да,16.56
юр. лицо,списание средств,3.34,безналичный,Гродно,Белинвестбанк-BRXV-818,05-01-2023,22:59:19,успешно,нет,0.0
юр. лицо,списание средств,2358.89,наличный,Брест,Беларусбанк-QMBJ-271,11-07-2020,15:49:44,успешно,да,225.34
юр. лицо,получение средств,3368.33,наличный,Гродно,Белинвестбанк-GUYN-830,27-05-2004,01:08:35,успешно,нет,0.0
юр. лицо,списание средств,2105.5,наличный,Гомель,Приорбанк-QGHB-085,01-08-2019,17:17:13,успешно,да,198.15
юр. лицо,списание средств,4118.57,наличный,Минск,Приорбанк-RDFA-106,21-09-2015,06:28:18,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,117.68,наличный,Могилев,Белинвестбанк-IYPV-604,22-02-2002,13:58:53,недостаточно средств,да,11.63
юр. лицо,списание средств,1759.03,безналичный,Могилев,Беларусбанк-HGYR-037,14-12-2023,04:45:03,недостаточно средств,да,22.46
юр. лицо,списание средств,1253.12,наличный,Гродно,Белинвестбанк-NYXW-344,28-10-2009,05:43:09,успешно,нет,0.0
юр. лицо,списание средств,4010.38,наличный,Витебск,МаксБанк-XYGE-044,07-04-2011,14:10:10,успешно,нет,0.0
юр. лицо,получение средств,180.93,наличный,Минск,Белинвестбанк-DPZG-301,22-04-2021,04:03:30,успешно,нет,0.0
юр. лицо,списание средств,4036.83,наличный,Брест,Беларусбанк-BFIN-709,01-02-2018,18:00:58,успешно,нет,0.0
юр. лицо,списание средств,4195.09,наличный,Витебск,Приорбанк-VBIT-198,31-07-2019,18:52:22,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3396.45,безналичный,Витебск,МаксБанк-EBTC-225,27-11-2003,11:04:14,недостаточно средств,нет,0.0
юр. лицо,списание средств,3747.18,безналичный,Могилев,БелАгропромбанк-LJPH-322,22-04-2000,21:07:00,неправильный ввод пин-кода,да,156.47
юр. лицо,получение средств,2878.74,безналичный,Витебск,БелАгропромбанк-BGCV-423,21-07-2011,15:22:59,успешно,нет,0.0
юр. лицо,получение средств,4451.14,безналичный,Витебск,Приорбанк-ZJAO-125,21-09-2007,02:10:45,успешно,нет,0.0
юр. лицо,получение средств,2801.55,безналичный,Гомель,Беларусбанк-KWHV-814,21-03-2002,14:04:04,успешно,нет,0.0
юр. лицо,получение средств,2545.25,безналичный,Минск,Беларусбанк-BECZ-118,07-12-2000,03:50:37,успешно,нет,0.0
юр. лицо,списание средств,1826.43,безналичный,Могилев,Приорбанк-BVVK-207,19-11-2002,18:45:52,недостаточно средств,да,93.14
юр. лицо,списание средств,2917.0,безналичный,Минск,МаксБанк-PVEQ-934,28-08-2002,13:12:48,недостаточно средств,да,146.54
юр. лицо,списание средств,68.64,безналичный,Могилев,БелАгропромбанк-IMLR-152,14-06-2015,14:20:29,неправильный ввод пин-кода,да,1.23
юр. лицо,списание средств,4682.25,наличный,Витебск,Приорбанк-FETQ-125,08-06-2013,18:27:18,успешно,да,392.64
юр. лицо,списание средств,4264.84,наличный,Гомель,Приорбанк-OVEB-492,23-12-2011,20:31:53,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2325.52,безналичный,Брест,Беларусбанк-KHVW-026,05-02-2019,08:16:17,успешно,нет,0.0
юр. лицо,списание средств,2105.62,наличный,Гродно,МаксБанк-JEOZ-608,30-07-2024,06:42:12,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4504.19,наличный,Могилев,МаксБанк-WMQB-396,21-02-2007,09:08:53,успешно,нет,0.0
юр. лицо,получение средств,1936.16,безналичный,Брест,Приорбанк-JLPM-066,28-07-2011,16:35:04,успешно,нет,0.0
юр. лицо,списание средств,1341.72,наличный,Минск,БелАгропромбанк-NOJM-199,09-09-2015,17:29:43,недостаточно средств,да,38.24
юр. лицо,списание средств,1562.06,безналичный,Гомель,МаксБанк-MRTS-208,02-03-2005,03:00:41,недостаточно средств,нет,0.0
юр. лицо,списание средств,394.42,безналичный,Витебск,Беларусбанк-DZZL-046,24-01-2017,13:55:03,неправильный ввод пин-кода,да,23.34
юр. лицо,получение средств,1179.53,безналичный,Могилев,Приорбанк-SUOM-196,06-08-2013,01:27:53,успешно,нет,0.0
юр. лицо,списание средств,344.94,наличный,Витебск,БелАгропромбанк-ZUUP-119,11-01-2003,21:49:11,успешно,нет,0.0
юр. лицо,списание средств,3831.32,наличный,Гомель,МаксБанк-QSSA-053,07-06-2018,00:05:57,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,276.47,безналичный,Гродно,МаксБанк-RAIU-988,17-03-2018,09:59:19,недостаточно средств,да,23.1
юр. лицо,получение средств,845.79,наличный,Гомель,Беларусбанк-YYNJ-546,29-10-2004,23:46:22,успешно,нет,0.0
юр. лицо,списание средств,1883.76,наличный,Витебск,Белинвестбанк-WBRJ-076,19-09-2002,23:58:21,неправильный ввод пин-кода,да,35.67
юр. лицо,списание средств,2768.18,наличный,Гомель,Беларусбанк-QMWO-684,18-01-2015,20:53:28,недостаточно средств,да,39.31
юр. лицо,получение средств,2302.43,наличный,Могилев,БелАгропромбанк-RRGT-101,20-12-2022,04:40:12,успешно,нет,0.0
юр. лицо,списание средств,3256.99,наличный,Брест,Беларусбанк-PAAY-003,29-05-2012,19:39:43,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1988.82,безналичный,Гродно,БелАгропромбанк-WWAS-437,22-11-2003,23:50:12,неправильный ввод пин-кода,да,51.32
юр. лицо,получение средств,617.21,наличный,Брест,Белинвестбанк-MKMB-784,12-12-2000,00:37:35,успешно,нет,0.0
юр. лицо,получение средств,314.95,безналичный,Гомель,МаксБанк-IPVE-058,02-08-2006,19:09:17,успешно,нет,0.0
юр. лицо,получение средств,3058.94,наличный,Гомель,БелАгропромбанк-YBCW-417,17-10-2012,01:02:12,успешно,нет,0.0
юр. лицо,списание средств,1303.3,безналичный,Могилев,Беларусбанк-OCKC-773,02-03-2009,00:46:59,неправильный ввод пин-кода,да,124.07
юр. лицо,получение средств,1880.19,наличный,Гродно,БелАгропромбанк-LWMT-128,13-09-2018,15:02:12,успешно,нет,0.0
юр. лицо,списание средств,4334.57,безналичный,Могилев,Приорбанк-JCAL-030,18-01-2021,20:40:31,недостаточно средств,нет,0.0
юр. лицо,получение средств,404.24,безналичный,Могилев,Белинвестбанк-WZPD-003,10-10-2006,09:47:23,успешно,нет,0.0
юр. лицо,получение средств,4958.85,безналичный,Брест,БелАгропромбанк-XWUV-134,16-02-2006,15:50:02,успешно,нет,0.0
юр. лицо,списание средств,4583.48,наличный,Могилев,БелАгропромбанк-PJHF-915,19-01-2010,11:08:23,недостаточно средств,да,231.17
юр. лицо,получение средств,4005.75,наличный,Гродно,Приорбанк-JGRX-198,02-09-2020,09:27:10,успешно,нет,0.0
юр. лицо,списание средств,537.82,безналичный,Гродно,Белинвестбанк-QFOY-176,30-05-2004,17:04:07,успешно,нет,0.0
юр. лицо,получение средств,2152.55,наличный,Брест,Белинвестбанк-CRAN-162,29-10-2001,03:43:54,успешно,нет,0.0
юр. лицо,списание средств,4698.35,безналичный,Могилев,БелАгропромбанк-BXBN-798,18-07-2010,18:14:04,недостаточно средств,нет,0.0
юр. лицо,получение средств,4427.49,безналичный,Витебск,БелАгропромбанк-FKCB-026,20-06-2018,06:31:11,успешно,нет,0.0
юр. лицо,списание средств,546.12,наличный,Витебск,БелАгропромбанк-WORP-521,14-12-2011,12:42:30,успешно,нет,0.0
юр. лицо,получение средств,655.05,наличный,Брест,Приорбанк-OFLH-452,20-02-2018,05:15:17,успешно,нет,0.0
юр. лицо,списание средств,2930.01,безналичный,Гродно,Белинвестбанк-QLJK-488,08-01-2014,23:18:39,успешно,нет,0.0
юр. лицо,получение средств,1086.49,безналичный,Гродно,БелАгропромбанк-AEUU-554,09-06-2014,17:33:04,успешно,нет,0.0
юр. лицо,списание средств,2511.19,безналичный,Брест,Беларусбанк-XOJU-229,27-08-2004,02:13:08,успешно,нет,0.0
юр. лицо,получение средств,605.3,наличный,Гомель,Приорбанк-ZMJM-743,12-10-2009,17:30:16,успешно,нет,0.0
юр. лицо,получение средств,1344.67,наличный,Гродно,Беларусбанк-ONGD-393,23-04-2002,07:59:11,успешно,нет,0.0
юр. лицо,получение средств,33.88,наличный,Минск,Белинвестбанк-MRXA-239,09-06-2001,23:07:10,успешно,нет,0.0
юр. лицо,списание средств,4697.46,наличный,Гродно,МаксБанк-ZCNX-374,10-08-2018,12:14:55,недостаточно средств,нет,0.0
юр. лицо,получение средств,4613.11,безналичный,Брест,Приорбанк-FIOE-154,20-05-2010,02:28:13,успешно,нет,0.0
юр. лицо,списание средств,4158.85,безналичный,Брест,МаксБанк-CVNU-240,07-05-2012,21:58:13,неправильный ввод пин-кода,да,138.24
юр. лицо,получение средств,2722.47,безналичный,Витебск,Беларусбанк-VBJG-767,25-03-2001,18:52:04,успешно,нет,0.0
юр. лицо,получение средств,3576.56,наличный,Брест,Приорбанк-TNMC-437,29-06-2011,18:27:35,успешно,нет,0.0
юр. лицо,получение средств,3056.09,наличный,Брест,Белинвестбанк-UADV-837,16-02-2018,04:23:26,успешно,нет,0.0
юр. лицо,получение средств,3818.04,безналичный,Брест,Приорбанк-EJQR-388,22-01-2014,06:58:31,успешно,нет,0.0
юр. лицо,получение средств,279.1,безналичный,Брест,МаксБанк-SWJJ-062,13-05-2021,00:58:18,успешно,нет,0.0
юр. лицо,списание средств,3273.06,наличный,Витебск,Белинвестбанк-BRME-355,01-10-2015,04:45:14,успешно,нет,0.0
юр. лицо,получение средств,2875.69,безналичный,Витебск,Беларусбанк-CVGL-868,28-02-2021,17:39:32,успешно,нет,0.0
юр. лицо,списание средств,831.29,наличный,Минск,Беларусбанк-RBLU-479,18-01-2007,14:26:34,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2802.3,безналичный,Витебск,БелАгропромбанк-GXWZ-596,05-07-2012,13:56:45,успешно,нет,0.0
юр. лицо,получение средств,4721.83,безналичный,Минск,Приорбанк-XDEX-820,26-06-2016,09:18:52,успешно,нет,0.0
юр. лицо,получение средств,3749.67,наличный,Минск,МаксБанк-CNOZ-859,13-08-2004,14:40:15,успешно,нет,0.0
юр. лицо,списание средств,1971.13,наличный,Гродно,МаксБанк-JVSK-086,15-11-2012,20:09:09,неправильный ввод пин-кода,да,134.52
юр. лицо,получение средств,74.92,наличный,Минск,Белинвестбанк-JQYV-604,13-06-2012,21:44:57,успешно,нет,0.0
юр. лицо,списание средств,4205.4,наличный,Гомель,МаксБанк-JSXH-477,19-11-2013,22:05:28,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,672.25,наличный,Гродно,Приорбанк-JYJF-872,13-11-2000,15:06:18,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2571.18,наличный,Могилев,Приорбанк-IQLJ-465,24-05-2023,07:01:37,успешно,нет,0.0
юр. лицо,списание средств,2622.7,безналичный,Гомель,Беларусбанк-JDVI-389,23-12-2016,10:50:03,неправильный ввод пин-кода,да,130.62
юр. лицо,списание средств,3694.39,наличный,Могилев,Приорбанк-ZELJ-860,07-09-2001,10:55:19,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1175.09,безналичный,Гомель,Приорбанк-PJUV-916,03-12-2014,04:53:05,успешно,нет,0.0
юр. лицо,получение средств,621.88,безналичный,Могилев,Приорбанк-MNEE-832,27-11-2008,23:29:49,успешно,нет,0.0
юр. лицо,получение средств,1337.3,наличный,Брест,Приорбанк-VFFV-135,22-12-2018,17:59:43,успешно,нет,0.0
юр. лицо,списание средств,3584.93,наличный,Витебск,Приорбанк-MUYM-889,10-09-2006,06:45:43,успешно,нет,0.0
юр. лицо,получение средств,2396.86,безналичный,Гомель,БелАгропромбанк-ELQI-060,14-12-2012,10:15:04,успешно,нет,0.0
юр. лицо,получение средств,356.38,наличный,Гомель,БелАгропромбанк-VXCG-399,09-07-2020,19:21:25,успешно,нет,0.0
юр. лицо,списание средств,1015.86,наличный,Могилев,МаксБанк-OBDS-525,15-08-2019,00:09:53,успешно,нет,0.0
юр. лицо,списание средств,3728.82,наличный,Брест,БелАгропромбанк-BYIX-773,12-09-2022,06:35:39,неправильный ввод пин-кода,да,169.87
юр. лицо,получение средств,1322.36,безналичный,Минск,Беларусбанк-SZCH-821,17-07-2023,10:59:58,успешно,нет,0.0
юр. лицо,получение средств,4272.57,безналичный,Могилев,Беларусбанк-TLJH-638,12-05-2007,13:25:31,успешно,нет,0.0
юр. лицо,списание средств,1496.74,безналичный,Гомель,МаксБанк-VGEC-077,12-11-2022,07:07:22,неправильный ввод пин-кода,да,61.59
юр. лицо,списание средств,732.84,наличный,Витебск,Приорбанк-PNMS-240,10-03-2023,02:23:02,успешно,нет,0.0
юр. лицо,получение средств,3594.89,наличный,Витебск,Беларусбанк-VBNQ-474,14-08-2005,18:16:55,успешно,нет,0.0
юр. лицо,получение средств,16.27,безналичный,Могилев,Приорбанк-ZFED-837,26-04-2011,03:23:07,успешно,нет,0.0
юр. лицо,списание средств,4524.69,наличный,Гродно,Беларусбанк-FZQB-229,16-11-2014,01:48:31,неправильный ввод пин-кода,нет,0.0
