Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,4214.83,наличный,Витебск,Приорбанк-FOJK-344,25-06-2001,09:31:31,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3157.83,наличный,Минск,МаксБанк-HMYP-408,10-08-2007,18:11:44,успешно,нет,0.0
физ. лицо,списание средств,2885.36,наличный,Брест,Белинвестбанк-TODN-334,18-10-2004,04:34:34,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4573.08,наличный,Гомель,БелАгропромбанк-CZUC-342,03-06-2014,23:32:56,успешно,нет,0.0
физ. лицо,списание средств,1373.6,безналичный,Витебск,Беларусбанк-MKFZ-020,13-03-2001,03:44:31,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3381.73,безналичный,Брест,БелАгропромбанк-JJGB-817,30-07-2016,13:12:53,успешно,да,34.1
физ. лицо,получение средств,2102.36,безналичный,Витебск,МаксБанк-HGCD-528,12-04-2012,04:58:59,успешно,нет,0.0
физ. лицо,получение средств,2007.45,безналичный,Витебск,Белинвестбанк-UJYH-091,17-08-2004,13:28:14,успешно,нет,0.0
физ. лицо,получение средств,2744.25,безналичный,Гомель,Белинвестбанк-OFRK-291,18-09-2016,20:23:11,успешно,нет,0.0
физ. лицо,списание средств,3805.09,наличный,Гомель,Приорбанк-EIEX-813,27-04-2023,04:45:03,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4069.32,безналичный,Брест,МаксБанк-ZRWO-195,28-10-2011,15:36:52,неправильный ввод пин-кода,да,44.85
физ. лицо,списание средств,4557.47,безналичный,Витебск,МаксБанк-QXTC-323,22-10-2018,20:06:37,недостаточно средств,да,139.2
физ. лицо,списание средств,3009.09,наличный,Минск,Белинвестбанк-LGUY-995,09-07-2016,20:57:38,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,987.19,безналичный,Гомель,Беларусбанк-GYZR-609,17-01-2009,16:43:58,успешно,нет,0.0
физ. лицо,списание средств,1072.02,безналичный,Витебск,МаксБанк-QQIC-413,10-04-2024,07:26:00,успешно,да,27.4
физ. лицо,получение средств,2489.56,безналичный,Брест,БелАгропромбанк-UTFE-444,18-07-2015,07:27:13,успешно,нет,0.0
физ. лицо,получение средств,1171.5,безналичный,Гомель,БелАгропромбанк-KDGE-074,07-10-2011,12:36:04,успешно,нет,0.0
физ. лицо,списание средств,4850.08,наличный,Могилев,Беларусбанк-BTDV-646,28-07-2021,15:42:43,успешно,нет,0.0
физ. лицо,списание средств,557.66,безналичный,Гродно,БелАгропромбанк-CHKW-599,11-08-2013,19:00:30,успешно,да,54.1
физ. лицо,списание средств,547.32,безналичный,Минск,Приорбанк-FPGU-976,11-05-2003,12:59:27,недостаточно средств,да,49.16
физ. лицо,списание средств,4216.32,наличный,Гродно,БелАгропромбанк-XHDQ-350,16-06-2023,18:08:58,успешно,нет,0.0
физ. лицо,получение средств,1679.57,наличный,Брест,Белинвестбанк-EGQH-732,26-08-2022,20:15:56,успешно,нет,0.0
физ. лицо,списание средств,4419.09,наличный,Могилев,БелАгропромбанк-VWXK-509,24-02-2012,13:56:29,успешно,нет,0.0
физ. лицо,списание средств,2511.64,наличный,Гомель,БелАгропромбанк-CGKJ-431,15-01-2010,16:29:40,недостаточно средств,да,241.91
физ. лицо,списание средств,3041.17,наличный,Гомель,Приорбанк-VSMU-706,21-11-2004,18:27:10,неправильный ввод пин-кода,да,208.28
физ. лицо,списание средств,4318.49,безналичный,Витебск,МаксБанк-VXVX-043,20-08-2012,13:14:55,успешно,нет,0.0
физ. лицо,списание средств,3358.57,безналичный,Гродно,Приорбанк-VXJI-930,11-10-2023,17:03:32,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3070.54,наличный,Гродно,МаксБанк-BSTQ-487,01-07-2004,12:34:02,успешно,нет,0.0
физ. лицо,списание средств,2781.71,безналичный,Могилев,Приорбанк-HLRX-198,24-09-2000,19:22:34,успешно,нет,0.0
физ. лицо,списание средств,3173.1,наличный,Гомель,МаксБанк-RCOI-581,31-05-2017,14:26:03,недостаточно средств,нет,0.0
физ. лицо,получение средств,3882.19,наличный,Брест,Беларусбанк-ZCXH-673,12-11-2001,18:17:38,успешно,нет,0.0
физ. лицо,получение средств,2468.72,наличный,Витебск,БелАгропромбанк-GLLM-794,01-08-2018,01:29:12,успешно,нет,0.0
физ. лицо,списание средств,707.12,наличный,Брест,Беларусбанк-RSTL-224,17-03-2003,10:25:42,недостаточно средств,нет,0.0
физ. лицо,получение средств,1691.52,безналичный,Минск,Белинвестбанк-JPPH-862,02-04-2010,07:59:12,успешно,нет,0.0
физ. лицо,списание средств,151.26,наличный,Минск,БелАгропромбанк-FWBF-792,26-09-2013,09:18:12,успешно,да,2.08
физ. лицо,получение средств,1495.56,безналичный,Витебск,Беларусбанк-PJTG-219,09-02-2017,09:04:31,успешно,нет,0.0
физ. лицо,списание средств,1544.05,безналичный,Могилев,Беларусбанк-TKLL-423,31-08-2020,07:52:09,недостаточно средств,нет,0.0
физ. лицо,списание средств,2830.98,безналичный,Гродно,Белинвестбанк-WTIK-828,30-10-2015,02:49:18,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3423.88,безналичный,Брест,Белинвестбанк-IWAV-888,25-11-2023,16:52:08,успешно,нет,0.0
физ. лицо,списание средств,3652.06,наличный,Гродно,МаксБанк-YXIJ-638,23-11-2009,08:32:34,недостаточно средств,нет,0.0
физ. лицо,списание средств,4079.62,безналичный,Гродно,МаксБанк-PRZP-094,19-10-2021,07:49:22,успешно,нет,0.0
физ. лицо,получение средств,1681.69,безналичный,Гродно,Приорбанк-MALR-011,18-05-2015,12:18:13,успешно,нет,0.0
физ. лицо,списание средств,424.64,наличный,Минск,Беларусбанк-LQXH-827,25-09-2007,20:00:55,успешно,нет,0.0
физ. лицо,списание средств,4981.23,безналичный,Витебск,Приорбанк-OCZB-742,26-07-2018,23:46:23,неправильный ввод пин-кода,да,445.66
физ. лицо,списание средств,2020.19,наличный,Витебск,Беларусбанк-ZLZW-410,21-02-2013,22:16:07,недостаточно средств,нет,0.0
физ. лицо,списание средств,4776.69,безналичный,Витебск,МаксБанк-XSQD-233,09-11-2014,22:07:46,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4821.98,безналичный,Витебск,Приорбанк-ZULK-702,05-02-2024,03:54:12,успешно,нет,0.0
физ. лицо,списание средств,3806.44,наличный,Брест,Беларусбанк-SYDW-239,22-01-2009,05:43:22,недостаточно средств,да,356.69
физ. лицо,списание средств,794.26,безналичный,Минск,БелАгропромбанк-CEUS-330,22-07-2003,05:14:50,недостаточно средств,да,46.7
физ. лицо,получение средств,3615.66,безналичный,Брест,БелАгропромбанк-VULG-151,02-08-2003,09:01:09,успешно,нет,0.0
физ. лицо,получение средств,2154.4,наличный,Могилев,Беларусбанк-MMGL-808,05-11-2022,06:47:35,успешно,нет,0.0
физ. лицо,получение средств,4195.43,безналичный,Гродно,МаксБанк-LFGM-809,10-08-2012,18:50:06,успешно,нет,0.0
физ. лицо,получение средств,1499.22,безналичный,Брест,Беларусбанк-MQIH-573,17-05-2016,14:58:34,успешно,нет,0.0
физ. лицо,списание средств,2854.5,наличный,Брест,БелАгропромбанк-BCYT-317,31-07-2014,18:06:23,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4932.96,наличный,Могилев,Приорбанк-XOFI-521,26-12-2024,03:50:32,недостаточно средств,да,364.82
физ. лицо,получение средств,77.04,наличный,Гомель,Белинвестбанк-OLAS-959,26-12-2002,03:53:08,успешно,нет,0.0
физ. лицо,получение средств,281.08,наличный,Гродно,Белинвестбанк-MGRJ-320,14-12-2001,14:03:12,успешно,нет,0.0
физ. лицо,списание средств,3979.69,наличный,Гродно,Белинвестбанк-HEXU-323,09-11-2024,16:28:42,неправильный ввод пин-кода,да,264.81
физ. лицо,получение средств,2023.79,наличный,Витебск,Беларусбанк-HGSU-747,07-03-2001,17:33:44,успешно,нет,0.0
физ. лицо,получение средств,2670.25,безналичный,Гомель,МаксБанк-REZJ-697,06-09-2015,01:01:37,успешно,нет,0.0
физ. лицо,получение средств,215.12,безналичный,Минск,БелАгропромбанк-CHMK-572,04-03-2016,12:35:16,успешно,нет,0.0
физ. лицо,списание средств,744.67,наличный,Витебск,Приорбанк-RVAJ-302,22-02-2014,16:26:52,неправильный ввод пин-кода,да,16.85
физ. лицо,списание средств,2401.38,безналичный,Витебск,Приорбанк-JXOA-160,24-09-2013,02:55:26,успешно,да,232.94
физ. лицо,получение средств,2869.56,безналичный,Брест,БелАгропромбанк-JDZS-947,09-02-2013,00:10:14,успешно,нет,0.0
физ. лицо,получение средств,944.09,безналичный,Гродно,Приорбанк-GJTJ-499,26-09-2016,23:22:10,успешно,нет,0.0
физ. лицо,списание средств,4188.61,безналичный,Гомель,Беларусбанк-FOTY-380,09-11-2016,05:23:03,недостаточно средств,нет,0.0
физ. лицо,получение средств,4858.43,наличный,Гродно,Беларусбанк-JMDZ-353,12-06-2014,02:52:03,успешно,нет,0.0
физ. лицо,получение средств,2127.21,безналичный,Гомель,БелАгропромбанк-AUVX-244,24-08-2002,03:48:49,успешно,нет,0.0
физ. лицо,получение средств,1853.98,наличный,Витебск,Белинвестбанк-IUNA-453,18-08-2002,02:27:21,успешно,нет,0.0
физ. лицо,получение средств,4745.0,наличный,Могилев,МаксБанк-QQCM-281,29-10-2016,20:50:35,успешно,нет,0.0
физ. лицо,получение средств,143.99,безналичный,Гродно,МаксБанк-BHFX-018,02-09-2003,08:57:18,успешно,нет,0.0
физ. лицо,списание средств,3721.23,наличный,Могилев,БелАгропромбанк-QELP-015,09-05-2020,07:26:13,недостаточно средств,да,270.01
физ. лицо,получение средств,1194.39,наличный,Витебск,Приорбанк-EMTS-128,21-09-2024,05:20:59,успешно,нет,0.0
физ. лицо,получение средств,887.28,безналичный,Минск,МаксБанк-MIKF-848,28-05-2001,21:37:48,успешно,нет,0.0
физ. лицо,получение средств,2250.64,безналичный,Витебск,Белинвестбанк-FTVE-826,07-09-2018,13:08:13,успешно,нет,0.0
физ. лицо,списание средств,1677.5,наличный,Брест,БелАгропромбанк-KLRZ-479,16-07-2013,13:47:10,недостаточно средств,нет,0.0
физ. лицо,списание средств,4328.42,наличный,Гомель,БелАгропромбанк-QVQN-897,10-06-2012,01:31:49,успешно,нет,0.0
физ. лицо,получение средств,739.12,безналичный,Витебск,Беларусбанк-QKEX-794,10-11-2017,08:24:02,успешно,нет,0.0
физ. лицо,получение средств,1346.64,безналичный,Могилев,МаксБанк-LPIU-956,20-07-2018,23:18:48,успешно,нет,0.0
физ. лицо,получение средств,4821.41,безналичный,Гродно,Приорбанк-HNCS-436,18-05-2016,09:30:31,успешно,нет,0.0
физ. лицо,списание средств,2371.01,наличный,Гродно,БелАгропромбанк-FCMP-001,24-12-2004,16:29:15,недостаточно средств,да,141.42
физ. лицо,получение средств,373.81,наличный,Могилев,Белинвестбанк-JBVZ-849,11-03-2019,07:12:49,успешно,нет,0.0
физ. лицо,списание средств,1835.32,наличный,Гродно,Беларусбанк-QPYI-765,18-01-2018,23:25:33,неправильный ввод пин-кода,да,119.64
физ. лицо,списание средств,3352.32,наличный,Витебск,Приорбанк-RBNO-333,18-10-2000,00:11:32,успешно,да,331.25
физ. лицо,списание средств,2947.69,наличный,Брест,Беларусбанк-CGXP-009,22-01-2015,23:06:30,недостаточно средств,да,292.01
физ. лицо,списание средств,2254.47,наличный,Гродно,БелАгропромбанк-BUBS-914,15-07-2019,00:24:52,неправильный ввод пин-кода,да,40.71
физ. лицо,получение средств,789.2,наличный,Могилев,Приорбанк-YYND-323,06-11-2019,11:01:56,успешно,нет,0.0
физ. лицо,получение средств,2667.11,наличный,Гомель,Белинвестбанк-PGXT-798,06-11-2022,19:18:51,успешно,нет,0.0
физ. лицо,получение средств,1985.63,безналичный,Минск,Беларусбанк-XKLS-911,05-09-2023,19:22:32,успешно,нет,0.0
физ. лицо,списание средств,4872.31,наличный,Брест,БелАгропромбанк-GDLF-023,18-05-2015,14:29:41,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4288.45,безналичный,Витебск,Белинвестбанк-ZTQY-927,17-09-2002,05:31:22,недостаточно средств,нет,0.0
физ. лицо,списание средств,1399.03,безналичный,Брест,Приорбанк-XLGJ-616,11-05-2010,23:22:07,недостаточно средств,нет,0.0
физ. лицо,получение средств,4988.39,наличный,Гомель,Приорбанк-LCDN-335,21-05-2003,15:13:56,успешно,нет,0.0
физ. лицо,списание средств,3083.77,безналичный,Витебск,БелАгропромбанк-XIIF-613,03-07-2014,06:04:19,неправильный ввод пин-кода,да,205.63
физ. лицо,получение средств,2011.84,безналичный,Минск,Белинвестбанк-HOGQ-151,07-04-2014,06:28:29,успешно,нет,0.0
физ. лицо,списание средств,1556.51,безналичный,Витебск,Беларусбанк-ISDJ-464,01-11-2004,05:45:15,успешно,да,87.11
физ. лицо,получение средств,3615.99,наличный,Витебск,МаксБанк-KXUL-722,29-09-2018,23:03:41,успешно,нет,0.0
физ. лицо,получение средств,559.37,безналичный,Брест,Беларусбанк-KFWI-252,03-07-2010,04:02:48,успешно,нет,0.0
физ. лицо,получение средств,2643.84,безналичный,Брест,Белинвестбанк-PDIA-741,17-01-2012,03:07:14,успешно,нет,0.0
физ. лицо,списание средств,2857.53,наличный,Гомель,Беларусбанк-SIVH-187,12-10-2020,01:52:32,неправильный ввод пин-кода,да,205.87
физ. лицо,получение средств,4267.35,безналичный,Гомель,Белинвестбанк-NOMM-060,15-05-2023,00:15:37,успешно,нет,0.0
физ. лицо,получение средств,4872.82,безналичный,Витебск,БелАгропромбанк-KJOW-973,20-05-2008,23:33:24,успешно,нет,0.0
физ. лицо,списание средств,430.56,наличный,Гродно,Беларусбанк-WAJM-652,06-03-2014,15:26:00,недостаточно средств,нет,0.0
физ. лицо,списание средств,1147.36,безналичный,Гомель,Беларусбанк-LJFF-414,01-10-2008,02:44:26,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2471.22,безналичный,Могилев,Приорбанк-DNJO-201,06-09-2004,21:49:45,успешно,нет,0.0
физ. лицо,списание средств,1114.12,наличный,Гомель,Белинвестбанк-AVBG-483,22-10-2000,14:19:36,успешно,нет,0.0
физ. лицо,списание средств,2546.48,наличный,Могилев,Белинвестбанк-VTUC-942,09-03-2002,20:22:00,успешно,нет,0.0
физ. лицо,списание средств,3616.45,наличный,Витебск,Беларусбанк-YDLD-970,24-03-2006,23:53:04,успешно,нет,0.0
физ. лицо,получение средств,1200.88,безналичный,Минск,Белинвестбанк-JEYC-890,25-03-2016,21:37:32,успешно,нет,0.0
физ. лицо,списание средств,3043.34,наличный,Брест,МаксБанк-WWRH-402,25-04-2007,02:53:18,успешно,да,171.25
физ. лицо,получение средств,4545.15,наличный,Минск,Белинвестбанк-VQOO-784,01-07-2017,15:40:22,успешно,нет,0.0
физ. лицо,получение средств,2723.74,наличный,Минск,Приорбанк-OZGG-609,17-09-2009,09:42:41,успешно,нет,0.0
физ. лицо,списание средств,721.66,наличный,Витебск,Беларусбанк-MCMN-070,12-08-2022,17:55:13,недостаточно средств,да,9.73
физ. лицо,получение средств,3204.89,безналичный,Брест,БелАгропромбанк-AGGB-753,02-07-2021,12:56:27,успешно,нет,0.0
физ. лицо,получение средств,2221.7,безналичный,Минск,Приорбанк-OKHB-312,30-09-2006,07:59:51,успешно,нет,0.0
физ. лицо,получение средств,963.48,безналичный,Могилев,Белинвестбанк-VQFE-347,02-07-2000,07:06:59,успешно,нет,0.0
физ. лицо,получение средств,2972.84,наличный,Минск,МаксБанк-TFHV-939,24-07-2019,22:49:12,успешно,нет,0.0
физ. лицо,списание средств,2341.22,безналичный,Витебск,МаксБанк-SHJM-539,14-09-2012,20:45:32,неправильный ввод пин-кода,да,185.86
физ. лицо,получение средств,626.8,безналичный,Витебск,Беларусбанк-JGZD-891,05-01-2005,06:23:46,успешно,нет,0.0
физ. лицо,списание средств,3454.47,наличный,Могилев,Белинвестбанк-DWAS-053,13-10-2009,08:14:21,успешно,нет,0.0
физ. лицо,списание средств,4617.95,наличный,Витебск,Беларусбанк-EXUG-444,19-11-2014,15:47:40,недостаточно средств,нет,0.0
физ. лицо,получение средств,631.75,безналичный,Брест,Приорбанк-HIQI-200,11-06-2004,02:42:17,успешно,нет,0.0
физ. лицо,получение средств,2657.94,наличный,Витебск,Приорбанк-JDFW-365,26-05-2016,08:21:33,успешно,нет,0.0
физ. лицо,списание средств,4609.22,безналичный,Могилев,Приорбанк-JZEV-850,15-03-2022,02:49:48,успешно,да,166.88
физ. лицо,получение средств,4729.55,наличный,Гомель,МаксБанк-CAQI-249,11-08-2006,16:05:33,успешно,нет,0.0
физ. лицо,списание средств,2430.14,наличный,Могилев,Приорбанк-TXAE-887,07-11-2009,10:43:22,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4120.12,безналичный,Витебск,Приорбанк-WCND-115,26-03-2006,21:24:24,успешно,нет,0.0
физ. лицо,получение средств,3256.67,наличный,Гродно,МаксБанк-VHZA-311,30-07-2009,19:27:25,успешно,нет,0.0
физ. лицо,получение средств,4326.08,безналичный,Гродно,Белинвестбанк-AGPR-585,13-01-2019,22:19:06,успешно,нет,0.0
физ. лицо,получение средств,1938.02,наличный,Гомель,БелАгропромбанк-VTKG-250,24-12-2011,23:38:26,успешно,нет,0.0
физ. лицо,получение средств,2776.55,наличный,Витебск,Белинвестбанк-WUPY-675,22-09-2014,15:25:29,успешно,нет,0.0
физ. лицо,списание средств,1904.47,наличный,Гродно,Беларусбанк-CRRT-001,27-07-2021,19:23:55,недостаточно средств,да,156.24
физ. лицо,получение средств,2114.01,безналичный,Могилев,Приорбанк-LVGI-895,22-09-2016,14:14:02,успешно,нет,0.0
физ. лицо,получение средств,3269.96,безналичный,Минск,МаксБанк-VGOP-955,02-09-2014,08:41:35,успешно,нет,0.0
физ. лицо,списание средств,3981.22,наличный,Гродно,Белинвестбанк-DBFP-189,04-08-2024,15:51:31,недостаточно средств,да,72.85
физ. лицо,получение средств,4495.85,безналичный,Гродно,Приорбанк-EZFA-924,16-02-2008,01:31:22,успешно,нет,0.0
физ. лицо,списание средств,117.77,безналичный,Гомель,МаксБанк-PEXZ-636,25-01-2022,08:01:21,недостаточно средств,нет,0.0
физ. лицо,списание средств,2503.42,наличный,Минск,Приорбанк-QNFH-055,23-02-2024,02:31:52,недостаточно средств,нет,0.0
физ. лицо,списание средств,2745.8,безналичный,Витебск,МаксБанк-PLHD-606,19-05-2001,04:11:33,недостаточно средств,нет,0.0
физ. лицо,получение средств,41.54,безналичный,Витебск,Белинвестбанк-VMDB-156,08-02-2016,02:04:56,успешно,нет,0.0
физ. лицо,получение средств,1893.49,наличный,Витебск,Белинвестбанк-AKAU-712,24-01-2004,20:07:21,успешно,нет,0.0
физ. лицо,получение средств,1245.37,безналичный,Гомель,Беларусбанк-OBOD-740,11-06-2014,17:11:12,успешно,нет,0.0
физ. лицо,списание средств,565.77,наличный,Могилев,Беларусбанк-YJOX-200,09-10-2007,19:54:31,недостаточно средств,да,12.78
физ. лицо,списание средств,1079.7,наличный,Гомель,Приорбанк-PMDJ-069,05-10-2018,04:14:29,неправильный ввод пин-кода,да,15.28
физ. лицо,получение средств,1844.71,наличный,Гродно,БелАгропромбанк-HBBM-787,23-07-2001,08:31:40,успешно,нет,0.0
физ. лицо,списание средств,4891.18,безналичный,Могилев,МаксБанк-RKGD-303,29-07-2016,20:44:32,недостаточно средств,да,391.15
физ. лицо,списание средств,512.43,безналичный,Витебск,Беларусбанк-VVMS-199,03-06-2020,05:04:27,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3388.32,безналичный,Гомель,Беларусбанк-ZIBW-891,10-09-2004,20:12:49,недостаточно средств,да,288.65
физ. лицо,списание средств,2356.16,безналичный,Гродно,МаксБанк-QAWH-821,27-05-2024,22:12:41,недостаточно средств,нет,0.0
физ. лицо,получение средств,130.44,наличный,Гродно,МаксБанк-XKYM-702,17-01-2001,13:42:12,успешно,нет,0.0
физ. лицо,получение средств,2311.52,безналичный,Минск,БелАгропромбанк-XWVT-707,24-05-2022,06:07:14,успешно,нет,0.0
физ. лицо,списание средств,948.33,безналичный,Гомель,БелАгропромбанк-TWWF-392,09-03-2021,20:57:48,успешно,да,45.16
физ. лицо,получение средств,2550.75,наличный,Гомель,Приорбанк-ETZU-571,08-10-2011,00:36:28,успешно,нет,0.0
физ. лицо,списание средств,183.43,безналичный,Минск,Беларусбанк-UDCN-311,24-09-2020,18:39:09,успешно,да,5.7
физ. лицо,списание средств,2392.72,безналичный,Гродно,Приорбанк-WLXY-366,23-06-2016,20:36:08,успешно,да,101.3
физ. лицо,списание средств,298.66,безналичный,Гомель,БелАгропромбанк-GCOO-884,02-06-2007,07:36:46,успешно,да,23.97
физ. лицо,списание средств,1555.54,наличный,Гомель,БелАгропромбанк-BMIA-018,12-06-2013,04:52:27,успешно,да,139.76
физ. лицо,получение средств,2903.46,наличный,Минск,Приорбанк-AITK-809,14-03-2010,08:10:46,успешно,нет,0.0
физ. лицо,получение средств,2794.65,наличный,Гомель,Беларусбанк-FKOM-008,05-10-2023,16:20:30,успешно,нет,0.0
физ. лицо,получение средств,441.95,наличный,Могилев,МаксБанк-NBRE-428,30-01-2000,18:50:19,успешно,нет,0.0
физ. лицо,получение средств,812.94,наличный,Витебск,БелАгропромбанк-XIED-212,13-10-2003,11:53:40,успешно,нет,0.0
физ. лицо,списание средств,571.71,наличный,Минск,Беларусбанк-TVUR-999,17-08-2009,01:23:40,недостаточно средств,нет,0.0
физ. лицо,получение средств,4524.17,наличный,Гродно,МаксБанк-ZTZL-871,20-08-2023,13:27:30,успешно,нет,0.0
физ. лицо,получение средств,4774.57,безналичный,Брест,БелАгропромбанк-SFXD-817,18-09-2005,03:19:31,успешно,нет,0.0
физ. лицо,списание средств,1238.62,наличный,Гродно,БелАгропромбанк-IYOH-680,05-02-2017,16:51:14,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4866.05,наличный,Гомель,Белинвестбанк-DTMY-616,18-07-2007,18:42:31,успешно,да,342.65
физ. лицо,получение средств,3688.55,наличный,Гомель,БелАгропромбанк-TDYW-360,10-08-2007,06:52:10,успешно,нет,0.0
физ. лицо,списание средств,4576.65,наличный,Могилев,МаксБанк-QRPH-235,09-09-2000,17:28:44,недостаточно средств,нет,0.0
физ. лицо,получение средств,497.02,безналичный,Могилев,Белинвестбанк-YRLV-549,04-07-2021,05:46:43,успешно,нет,0.0
физ. лицо,списание средств,401.64,наличный,Гомель,Беларусбанк-EKKB-461,03-12-2011,04:33:52,неправильный ввод пин-кода,да,8.35
физ. лицо,списание средств,1428.06,безналичный,Брест,БелАгропромбанк-FPMX-706,22-01-2005,01:46:51,недостаточно средств,да,142.69
физ. лицо,списание средств,2254.47,наличный,Гродно,БелАгропромбанк-BUBS-914,15-07-2019,00:24:52,неправильный ввод пин-кода,да,40.71
физ. лицо,получение средств,2352.81,безналичный,Могилев,Беларусбанк-GJTY-284,24-10-2005,18:45:26,успешно,нет,0.0
физ. лицо,списание средств,4745.5,наличный,Могилев,БелАгропромбанк-QFNA-733,20-12-2017,02:19:59,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4263.13,наличный,Витебск,Приорбанк-XUDM-288,02-09-2009,08:20:11,успешно,да,312.14
физ. лицо,списание средств,3353.6,безналичный,Витебск,БелАгропромбанк-LOCI-802,24-07-2016,07:40:40,успешно,нет,0.0
физ. лицо,получение средств,215.34,безналичный,Витебск,Белинвестбанк-WWEK-674,23-09-2021,00:34:48,успешно,нет,0.0
физ. лицо,списание средств,3020.54,безналичный,Минск,Приорбанк-VIYV-108,21-11-2010,18:37:45,недостаточно средств,да,76.87
физ. лицо,списание средств,3331.87,безналичный,Могилев,Приорбанк-JOUM-605,05-02-2021,16:31:41,успешно,нет,0.0
физ. лицо,списание средств,1999.71,наличный,Гомель,МаксБанк-WGTK-148,09-05-2014,02:06:44,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4826.75,безналичный,Минск,Приорбанк-MCCB-101,05-06-2011,08:42:49,успешно,нет,0.0
физ. лицо,получение средств,3153.07,наличный,Гродно,Белинвестбанк-FXGX-365,28-05-2003,14:06:14,успешно,нет,0.0
физ. лицо,получение средств,2641.77,безналичный,Гродно,Белинвестбанк-YYOJ-810,18-07-2011,19:37:27,успешно,нет,0.0
физ. лицо,списание средств,2688.97,безналичный,Гомель,Белинвестбанк-IYLM-488,08-03-2012,12:53:58,успешно,нет,0.0
физ. лицо,списание средств,4525.55,безналичный,Гродно,Белинвестбанк-DSAG-232,27-05-2008,21:03:12,успешно,да,323.16
физ. лицо,списание средств,3969.55,наличный,Брест,Приорбанк-ZCLB-850,20-08-2001,22:01:14,недостаточно средств,нет,0.0
физ. лицо,списание средств,4451.16,безналичный,Брест,Беларусбанк-ZGYM-626,18-02-2014,14:38:26,неправильный ввод пин-кода,да,271.59
физ. лицо,получение средств,2006.74,безналичный,Гродно,Приорбанк-FPLR-518,25-01-2014,23:36:39,успешно,нет,0.0
физ. лицо,списание средств,3106.6,безналичный,Витебск,МаксБанк-FAFU-924,24-02-2022,17:36:18,неправильный ввод пин-кода,да,237.7
физ. лицо,списание средств,2431.25,наличный,Гомель,Белинвестбанк-OCBR-797,02-08-2013,02:54:23,недостаточно средств,да,215.47
физ. лицо,списание средств,1096.05,безналичный,Гродно,БелАгропромбанк-CHJH-496,07-04-2011,23:09:46,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2913.04,наличный,Минск,БелАгропромбанк-IQKG-193,21-01-2005,18:37:31,недостаточно средств,нет,0.0
физ. лицо,получение средств,4812.85,безналичный,Брест,Приорбанк-XXGO-830,24-10-2017,19:08:07,успешно,нет,0.0
физ. лицо,получение средств,67.7,наличный,Гомель,БелАгропромбанк-WDWW-093,19-04-2002,03:50:18,успешно,нет,0.0
физ. лицо,списание средств,584.59,наличный,Могилев,Беларусбанк-BCPD-980,27-01-2003,19:51:13,неправильный ввод пин-кода,да,46.76
физ. лицо,списание средств,1021.62,безналичный,Могилев,Белинвестбанк-EFMS-196,04-09-2000,07:46:37,неправильный ввод пин-кода,да,97.14
физ. лицо,списание средств,4253.83,наличный,Могилев,МаксБанк-HSKF-821,24-01-2023,18:12:02,недостаточно средств,да,406.21
физ. лицо,получение средств,3519.7,безналичный,Витебск,Беларусбанк-AIAM-001,01-08-2019,12:24:04,успешно,нет,0.0
физ. лицо,списание средств,1481.12,безналичный,Брест,Белинвестбанк-YNPC-949,18-08-2011,11:04:48,успешно,да,69.48
физ. лицо,получение средств,4765.98,безналичный,Брест,МаксБанк-WXTF-509,05-12-2011,07:40:07,успешно,нет,0.0
физ. лицо,списание средств,3093.62,безналичный,Гомель,Белинвестбанк-IQXR-163,26-11-2017,21:40:27,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2114.01,безналичный,Могилев,Беларусбанк-DDSK-644,22-10-2017,12:26:09,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2955.85,наличный,Гродно,МаксБанк-FLDI-793,07-10-2013,09:10:54,недостаточно средств,да,43.35
физ. лицо,списание средств,1104.61,наличный,Гомель,Приорбанк-SQBP-922,09-06-2007,22:45:35,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,659.04,безналичный,Минск,Приорбанк-APGF-234,22-10-2004,16:51:23,успешно,да,7.09
физ. лицо,списание средств,711.81,наличный,Минск,БелАгропромбанк-JRDU-516,16-06-2007,03:59:35,неправильный ввод пин-кода,да,34.59
