Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,2863.56,безналичный,Брест,МаксБанк-UCUQ-939,26-04-2016,16:40:33,успешно,нет,0.0
юр. лицо,списание средств,1482.1,безналичный,Брест,Беларусбанк-DPUG-291,29-03-2016,20:27:58,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4735.93,безналичный,Витебск,Приорбанк-RMSB-907,30-01-2006,01:00:29,успешно,нет,0.0
физ. лицо,получение средств,2843.49,безналичный,Гомель,Белинвестбанк-CFIK-582,18-06-2011,09:27:37,успешно,нет,0.0
физ. лицо,списание средств,3504.75,наличный,Витебск,Беларусбанк-AFYC-945,24-04-2001,05:24:10,успешно,нет,0.0
юр. лицо,получение средств,1891.69,наличный,Гомель,Беларусбанк-FPVC-127,14-08-2018,06:33:55,успешно,нет,0.0
физ. лицо,получение средств,1570.93,безналичный,Могилев,МаксБанк-EXPU-582,19-02-2000,02:10:45,успешно,нет,0.0
физ. лицо,получение средств,4121.96,безналичный,Витебск,БелАгропромбанк-KAJJ-682,06-09-2019,16:10:36,успешно,нет,0.0
юр. лицо,получение средств,2512.66,безналичный,Витебск,Белинвестбанк-EFSP-754,19-05-2000,22:32:31,успешно,нет,0.0
физ. лицо,списание средств,3453.25,наличный,Могилев,Приорбанк-XWNA-940,03-10-2006,02:49:51,недостаточно средств,да,73.98
физ. лицо,получение средств,1042.98,безналичный,Минск,Белинвестбанк-OSCF-998,26-06-2002,13:16:36,успешно,нет,0.0
физ. лицо,получение средств,475.52,наличный,Брест,Беларусбанк-IJMN-973,13-10-2015,12:41:01,успешно,нет,0.0
физ. лицо,списание средств,3197.61,наличный,Могилев,БелАгропромбанк-BDRJ-846,04-02-2009,00:07:36,недостаточно средств,нет,0.0
юр. лицо,получение средств,1580.5,безналичный,Брест,БелАгропромбанк-ARJZ-913,17-12-2017,15:43:15,успешно,нет,0.0
физ. лицо,списание средств,3493.59,безналичный,Минск,МаксБанк-JTTZ-512,24-08-2011,05:08:35,недостаточно средств,да,74.36
юр. лицо,получение средств,1005.9,наличный,Могилев,Беларусбанк-FVIC-150,06-12-2003,10:49:01,успешно,нет,0.0
физ. лицо,получение средств,1250.62,безналичный,Гродно,Белинвестбанк-CQYY-906,30-10-2016,17:31:19,успешно,нет,0.0
физ. лицо,списание средств,3765.37,наличный,Брест,Белинвестбанк-AERV-711,25-09-2005,23:15:47,успешно,нет,0.0
юр. лицо,получение средств,854.06,наличный,Витебск,Белинвестбанк-QPVV-772,10-04-2019,13:56:43,успешно,нет,0.0
юр. лицо,получение средств,993.42,безналичный,Минск,МаксБанк-LMNL-103,09-08-2016,02:50:37,успешно,нет,0.0
юр. лицо,получение средств,4460.68,безналичный,Минск,БелАгропромбанк-DAON-971,16-11-2020,20:21:23,успешно,нет,0.0
юр. лицо,получение средств,4684.73,безналичный,Гродно,Белинвестбанк-BLLM-768,20-01-2007,01:49:25,успешно,нет,0.0
физ. лицо,списание средств,1358.27,наличный,Могилев,МаксБанк-HVHB-308,02-07-2003,08:25:06,недостаточно средств,да,45.09
юр. лицо,получение средств,3636.21,наличный,Витебск,БелАгропромбанк-RAFG-679,18-05-2013,07:17:53,успешно,нет,0.0
юр. лицо,списание средств,647.06,наличный,Гродно,БелАгропромбанк-TDGV-287,30-07-2003,10:34:47,успешно,да,51.88
юр. лицо,получение средств,1169.71,наличный,Минск,Беларусбанк-GIZM-461,13-01-2012,04:13:50,успешно,нет,0.0
физ. лицо,списание средств,4052.15,безналичный,Минск,Приорбанк-KNZG-557,30-04-2021,14:33:25,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1062.61,безналичный,Витебск,Беларусбанк-VXKT-228,14-12-2021,15:06:22,успешно,нет,0.0
физ. лицо,списание средств,3552.41,безналичный,Могилев,Белинвестбанк-WDMM-289,10-11-2006,21:14:14,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3983.67,безналичный,Гродно,Белинвестбанк-EQJS-733,07-08-2013,01:58:18,недостаточно средств,да,345.69
юр. лицо,получение средств,797.51,безналичный,Гомель,БелАгропромбанк-NAUD-067,22-03-2004,02:12:26,успешно,нет,0.0
юр. лицо,списание средств,1749.86,безналичный,Витебск,Приорбанк-OYGJ-343,04-08-2014,04:31:09,недостаточно средств,да,170.9
физ. лицо,списание средств,3194.74,наличный,Витебск,БелАгропромбанк-BNYZ-531,26-11-2001,14:13:10,недостаточно средств,нет,0.0
юр. лицо,списание средств,2437.41,наличный,Гродно,БелАгропромбанк-WNFN-440,03-06-2016,05:06:38,успешно,да,110.4
юр. лицо,получение средств,1040.73,безналичный,Гродно,Белинвестбанк-YSRN-064,09-10-2023,23:48:27,успешно,нет,0.0
юр. лицо,списание средств,2509.52,наличный,Гомель,Белинвестбанк-NXGJ-048,02-05-2010,03:31:44,недостаточно средств,да,35.68
юр. лицо,списание средств,3485.19,безналичный,Витебск,Белинвестбанк-ZSJX-065,23-01-2009,23:22:26,успешно,нет,0.0
юр. лицо,списание средств,4794.37,наличный,Гомель,Беларусбанк-CEPW-543,23-01-2013,16:17:10,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1204.29,безналичный,Могилев,МаксБанк-WTIR-909,12-07-2023,13:52:42,успешно,нет,0.0
юр. лицо,списание средств,1554.85,безналичный,Могилев,Приорбанк-UCFR-374,04-10-2004,22:54:49,успешно,нет,0.0
физ. лицо,списание средств,440.03,наличный,Могилев,БелАгропромбанк-WCSS-928,26-05-2010,06:51:18,успешно,да,8.63
физ. лицо,списание средств,4040.18,наличный,Гродно,Приорбанк-DIDJ-257,15-03-2023,09:52:59,успешно,нет,0.0
юр. лицо,списание средств,2982.71,наличный,Минск,Беларусбанк-COOT-408,05-09-2019,03:52:50,недостаточно средств,да,293.9
физ. лицо,списание средств,1616.42,безналичный,Гомель,МаксБанк-GQJU-230,30-03-2000,13:44:24,недостаточно средств,да,16.64
юр. лицо,получение средств,4131.34,безналичный,Гомель,МаксБанк-BLKR-157,07-05-2013,06:15:08,успешно,нет,0.0
юр. лицо,получение средств,872.6,наличный,Витебск,Белинвестбанк-SEJN-113,25-01-2017,04:39:20,успешно,нет,0.0
физ. лицо,получение средств,4505.84,наличный,Могилев,Беларусбанк-HNAP-386,10-10-2024,10:55:25,успешно,нет,0.0
юр. лицо,списание средств,4013.21,наличный,Гродно,Белинвестбанк-XETV-898,01-02-2003,22:20:37,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4148.38,наличный,Минск,Приорбанк-UECA-586,08-11-2018,20:46:22,успешно,нет,0.0
юр. лицо,получение средств,4623.83,безналичный,Могилев,МаксБанк-ZZPM-810,18-12-2004,06:45:07,успешно,нет,0.0
юр. лицо,получение средств,2326.14,безналичный,Брест,Беларусбанк-CPQZ-790,09-04-2013,12:02:24,успешно,нет,0.0
физ. лицо,получение средств,1146.67,безналичный,Брест,Беларусбанк-UHVK-160,26-12-2023,02:12:24,успешно,нет,0.0
юр. лицо,получение средств,978.26,наличный,Гродно,Приорбанк-BUTG-688,14-01-2009,14:46:06,успешно,нет,0.0
юр. лицо,получение средств,860.2,безналичный,Минск,МаксБанк-JCYJ-556,17-09-2015,21:50:30,успешно,нет,0.0
юр. лицо,списание средств,712.5,наличный,Минск,Белинвестбанк-RKPI-721,03-12-2009,23:25:12,недостаточно средств,да,32.53
физ. лицо,получение средств,1868.57,безналичный,Витебск,Приорбанк-UTZF-009,18-11-2023,19:46:27,успешно,нет,0.0
физ. лицо,получение средств,855.68,наличный,Могилев,Приорбанк-QYGJ-604,21-08-2014,19:04:46,успешно,нет,0.0
физ. лицо,списание средств,1867.66,безналичный,Минск,БелАгропромбанк-TMZU-046,13-03-2006,18:07:26,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3461.67,безналичный,Брест,МаксБанк-BFPK-526,05-11-2003,22:48:09,успешно,нет,0.0
юр. лицо,получение средств,1710.16,наличный,Витебск,Приорбанк-SAND-988,01-01-2009,14:41:31,успешно,нет,0.0
юр. лицо,списание средств,1863.65,наличный,Брест,Приорбанк-LFQX-421,09-09-2004,16:36:31,успешно,нет,0.0
юр. лицо,получение средств,1918.61,безналичный,Брест,Приорбанк-SNQT-124,04-04-2013,10:05:43,успешно,нет,0.0
юр. лицо,списание средств,2919.51,безналичный,Витебск,МаксБанк-EDCM-321,06-01-2022,02:17:01,недостаточно средств,да,237.29
физ. лицо,списание средств,3398.1,безналичный,Гомель,БелАгропромбанк-MLZG-399,19-04-2010,05:06:57,успешно,да,259.23
физ. лицо,получение средств,2315.87,безналичный,Минск,БелАгропромбанк-HTOQ-725,13-11-2003,19:14:49,успешно,нет,0.0
юр. лицо,получение средств,973.09,наличный,Гомель,БелАгропромбанк-LREB-394,23-04-2009,04:25:52,успешно,нет,0.0
физ. лицо,списание средств,2648.93,наличный,Минск,Беларусбанк-DWZJ-116,29-08-2013,03:06:37,успешно,да,36.28
физ. лицо,списание средств,4189.11,наличный,Витебск,МаксБанк-PPPO-790,05-04-2008,16:26:01,недостаточно средств,да,210.24
юр. лицо,списание средств,3682.76,безналичный,Брест,Беларусбанк-UKFF-988,02-10-2021,08:51:30,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,449.88,наличный,Витебск,БелАгропромбанк-LHED-885,12-01-2020,16:41:25,успешно,нет,0.0
юр. лицо,списание средств,3729.02,наличный,Гомель,Белинвестбанк-SZUT-533,05-04-2007,03:25:14,успешно,нет,0.0
юр. лицо,списание средств,1066.68,безналичный,Брест,БелАгропромбанк-UZDK-438,21-02-2024,14:26:30,неправильный ввод пин-кода,да,56.02
юр. лицо,списание средств,2848.91,наличный,Минск,Беларусбанк-QNWH-170,09-12-2022,01:17:43,недостаточно средств,нет,0.0
физ. лицо,списание средств,867.29,безналичный,Гомель,Беларусбанк-IRTS-468,12-06-2011,15:39:32,успешно,да,50.75
физ. лицо,списание средств,0.84,безналичный,Могилев,Беларусбанк-WSBO-450,14-03-2005,23:50:06,недостаточно средств,да,0.07
физ. лицо,списание средств,3756.58,наличный,Гродно,БелАгропромбанк-CTVS-018,20-11-2023,13:29:13,недостаточно средств,нет,0.0
юр. лицо,списание средств,4811.89,наличный,Витебск,Приорбанк-LCYC-071,15-09-2005,18:36:03,недостаточно средств,да,345.53
юр. лицо,получение средств,2199.68,безналичный,Могилев,Беларусбанк-ZVER-567,15-09-2010,08:37:04,успешно,нет,0.0
юр. лицо,списание средств,3694.91,безналичный,Гродно,Белинвестбанк-VRWI-630,30-01-2009,06:09:02,успешно,нет,0.0
юр. лицо,списание средств,1579.02,безналичный,Брест,Беларусбанк-ZORD-758,14-09-2012,04:22:36,успешно,нет,0.0
юр. лицо,получение средств,3218.97,безналичный,Минск,Приорбанк-DOGE-972,20-07-2001,08:27:29,успешно,нет,0.0
физ. лицо,получение средств,4518.04,наличный,Минск,МаксБанк-GVCF-949,22-06-2010,19:14:57,успешно,нет,0.0
юр. лицо,списание средств,1268.62,наличный,Брест,Беларусбанк-HHYP-198,20-03-2018,12:34:42,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3499.44,безналичный,Могилев,Беларусбанк-UCLD-611,13-07-2018,11:50:59,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1268.56,наличный,Витебск,БелАгропромбанк-AFMA-792,09-07-2000,18:05:55,недостаточно средств,нет,0.0
физ. лицо,получение средств,3055.24,наличный,Витебск,Белинвестбанк-DXOS-930,22-04-2000,09:58:21,успешно,нет,0.0
физ. лицо,получение средств,3007.11,безналичный,Минск,МаксБанк-ZDKX-514,06-02-2020,03:58:29,успешно,нет,0.0
юр. лицо,списание средств,1856.21,безналичный,Брест,Приорбанк-WCRR-074,02-08-2001,17:49:54,успешно,да,156.25
физ. лицо,списание средств,3358.3,наличный,Брест,Белинвестбанк-LVWZ-779,13-11-2015,06:35:34,успешно,нет,0.0
физ. лицо,получение средств,4547.37,наличный,Гродно,Белинвестбанк-ZCUC-436,27-09-2021,01:55:52,успешно,нет,0.0
физ. лицо,получение средств,2266.73,наличный,Гродно,МаксБанк-JAER-668,01-02-2021,01:23:42,успешно,нет,0.0
физ. лицо,списание средств,1727.14,наличный,Брест,Беларусбанк-AKXP-615,25-03-2014,05:01:19,недостаточно средств,да,52.06
юр. лицо,списание средств,4846.15,безналичный,Брест,Беларусбанк-CWZY-419,31-08-2006,11:40:58,неправильный ввод пин-кода,да,60.17
физ. лицо,получение средств,1804.42,безналичный,Могилев,Приорбанк-ELVK-159,30-05-2013,17:18:22,успешно,нет,0.0
юр. лицо,получение средств,3401.37,наличный,Минск,МаксБанк-PTBJ-220,21-05-2010,13:22:03,успешно,нет,0.0
физ. лицо,получение средств,1752.58,наличный,Могилев,БелАгропромбанк-ZLXC-177,02-09-2017,12:44:34,успешно,нет,0.0
физ. лицо,списание средств,4495.25,наличный,Витебск,Приорбанк-QMZW-396,20-12-2017,07:07:04,успешно,нет,0.0
юр. лицо,списание средств,2803.07,безналичный,Гродно,Беларусбанк-BPYS-205,17-07-2000,02:04:28,успешно,нет,0.0
физ. лицо,получение средств,830.23,наличный,Минск,Беларусбанк-ZEBP-593,08-08-2020,21:16:02,успешно,нет,0.0
физ. лицо,списание средств,1563.31,наличный,Гомель,БелАгропромбанк-XLYL-374,03-06-2017,22:04:30,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2169.98,безналичный,Гродно,Беларусбанк-AACJ-014,17-01-2006,06:16:35,успешно,да,45.47
физ. лицо,списание средств,547.32,безналичный,Минск,Приорбанк-FPGU-976,11-05-2003,12:59:27,недостаточно средств,да,49.16
физ. лицо,списание средств,180.66,безналичный,Гомель,Белинвестбанк-FRLO-954,06-06-2008,03:54:57,успешно,нет,0.0
юр. лицо,списание средств,4208.8,наличный,Гомель,Белинвестбанк-AYUH-251,25-05-2005,18:11:43,успешно,да,45.88
физ. лицо,получение средств,2683.03,наличный,Минск,Приорбанк-WZNE-508,06-05-2009,03:03:14,успешно,нет,0.0
физ. лицо,получение средств,1740.6,наличный,Могилев,Беларусбанк-KMBC-981,21-08-2000,21:05:24,успешно,нет,0.0
физ. лицо,списание средств,2675.41,наличный,Гродно,Беларусбанк-RAJT-508,08-01-2019,13:37:49,неправильный ввод пин-кода,да,105.94
физ. лицо,списание средств,2016.13,безналичный,Брест,Белинвестбанк-FAMI-350,16-02-2005,05:48:35,успешно,да,38.55
юр. лицо,списание средств,3881.09,наличный,Могилев,Приорбанк-LFHD-072,20-09-2015,03:58:23,успешно,да,131.77
юр. лицо,списание средств,2038.68,безналичный,Могилев,Приорбанк-HQUM-641,20-02-2008,02:47:54,успешно,нет,0.0
юр. лицо,списание средств,205.82,безналичный,Брест,Приорбанк-ATQL-747,26-01-2024,03:41:34,недостаточно средств,да,3.29
физ. лицо,списание средств,4227.82,наличный,Могилев,Приорбанк-BZCO-539,05-07-2006,19:14:13,недостаточно средств,нет,0.0
физ. лицо,списание средств,3513.08,наличный,Минск,БелАгропромбанк-ADYI-791,10-06-2016,19:54:04,неправильный ввод пин-кода,да,200.76
юр. лицо,получение средств,4444.77,наличный,Витебск,Белинвестбанк-SFOQ-034,21-11-2001,03:48:27,успешно,нет,0.0
физ. лицо,получение средств,3932.58,безналичный,Витебск,Белинвестбанк-SZYQ-189,07-09-2024,22:52:25,успешно,нет,0.0
физ. лицо,получение средств,2871.07,безналичный,Могилев,МаксБанк-AVLP-816,04-03-2008,11:12:05,успешно,нет,0.0
физ. лицо,списание средств,1410.17,безналичный,Гомель,Беларусбанк-PRGD-667,16-08-2008,08:07:09,недостаточно средств,нет,0.0
юр. лицо,получение средств,2117.29,наличный,Гомель,Приорбанк-RKMU-214,20-02-2016,03:32:47,успешно,нет,0.0
юр. лицо,списание средств,2502.88,безналичный,Гомель,Белинвестбанк-HXNZ-671,14-09-2005,04:04:54,недостаточно средств,да,167.55
физ. лицо,списание средств,2287.03,наличный,Могилев,БелАгропромбанк-CYCL-206,19-10-2023,04:20:35,недостаточно средств,да,212.26
юр. лицо,получение средств,3977.4,наличный,Витебск,МаксБанк-KNXR-148,24-06-2018,11:49:44,успешно,нет,0.0
юр. лицо,получение средств,4772.64,безналичный,Брест,Белинвестбанк-ARZG-536,12-02-2000,19:16:05,успешно,нет,0.0
юр. лицо,списание средств,1881.3,безналичный,Брест,Беларусбанк-YBOL-354,25-05-2002,12:13:55,недостаточно средств,да,153.48
физ. лицо,получение средств,3378.64,безналичный,Минск,Беларусбанк-LCWC-529,11-11-2018,05:19:33,успешно,нет,0.0
юр. лицо,получение средств,2818.63,наличный,Могилев,Беларусбанк-OFMQ-396,07-01-2019,18:40:57,успешно,нет,0.0
юр. лицо,списание средств,3921.96,наличный,Брест,Белинвестбанк-JXDD-950,26-09-2001,09:06:57,неправильный ввод пин-кода,да,80.26
физ. лицо,списание средств,795.2,безналичный,Брест,МаксБанк-FZUE-972,24-11-2006,21:01:25,неправильный ввод пин-кода,да,75.14
юр. лицо,получение средств,1886.19,наличный,Витебск,Беларусбанк-GRXP-107,16-11-2000,17:56:04,успешно,нет,0.0
юр. лицо,получение средств,1704.99,наличный,Брест,Белинвестбанк-ISYD-797,26-02-2019,17:20:38,успешно,нет,0.0
юр. лицо,получение средств,2075.03,наличный,Брест,Приорбанк-EVYT-212,29-04-2001,08:49:45,успешно,нет,0.0
физ. лицо,получение средств,32.4,безналичный,Витебск,БелАгропромбанк-JXJX-431,10-05-2012,14:58:14,успешно,нет,0.0
физ. лицо,списание средств,2271.2,безналичный,Минск,Белинвестбанк-DHNG-919,23-02-2017,15:46:49,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4146.69,безналичный,Брест,Белинвестбанк-CXRE-350,10-03-2023,12:32:38,успешно,нет,0.0
юр. лицо,списание средств,4896.8,наличный,Брест,Белинвестбанк-CDFT-026,14-08-2003,06:34:08,недостаточно средств,нет,0.0
физ. лицо,списание средств,4886.25,безналичный,Витебск,БелАгропромбанк-RRST-356,18-08-2012,20:24:07,успешно,да,98.85
физ. лицо,списание средств,2888.1,наличный,Могилев,Беларусбанк-IKQZ-551,13-08-2006,15:10:51,успешно,да,193.74
физ. лицо,получение средств,2579.82,наличный,Витебск,Белинвестбанк-IPEA-963,21-04-2001,21:02:03,успешно,нет,0.0
юр. лицо,получение средств,1269.95,безналичный,Гродно,Белинвестбанк-IRWL-280,08-07-2013,05:33:28,успешно,нет,0.0
юр. лицо,списание средств,3283.08,безналичный,Минск,БелАгропромбанк-ZWEK-158,07-07-2013,13:07:00,неправильный ввод пин-кода,да,158.51
физ. лицо,списание средств,4882.93,наличный,Брест,Беларусбанк-EZCU-565,06-02-2002,09:57:02,недостаточно средств,нет,0.0
юр. лицо,списание средств,2052.49,безналичный,Гродно,БелАгропромбанк-UQCN-543,19-02-2017,03:38:34,недостаточно средств,нет,0.0
юр. лицо,списание средств,1776.54,наличный,Витебск,БелАгропромбанк-SDYI-543,08-05-2022,20:54:08,недостаточно средств,да,121.88
юр. лицо,списание средств,149.46,безналичный,Могилев,Приорбанк-PWVS-764,14-10-2007,02:41:29,недостаточно средств,да,8.01
физ. лицо,получение средств,473.66,безналичный,Брест,МаксБанк-GJGO-132,15-02-2004,13:28:25,успешно,нет,0.0
юр. лицо,получение средств,449.63,безналичный,Гомель,Приорбанк-EKPJ-161,22-09-2017,09:03:19,успешно,нет,0.0
физ. лицо,получение средств,2506.39,наличный,Могилев,МаксБанк-YZCT-217,01-02-2021,04:42:36,успешно,нет,0.0
физ. лицо,получение средств,2995.53,безналичный,Витебск,Приорбанк-SDPS-890,02-11-2022,17:09:13,успешно,нет,0.0
юр. лицо,получение средств,1750.84,безналичный,Брест,Белинвестбанк-TNQI-582,10-05-2013,10:48:26,успешно,нет,0.0
физ. лицо,получение средств,2309.05,безналичный,Брест,Приорбанк-XKXH-926,30-10-2017,11:34:24,успешно,нет,0.0
юр. лицо,списание средств,2137.91,наличный,Гомель,Беларусбанк-VMKA-308,25-12-2004,20:37:03,недостаточно средств,нет,0.0
юр. лицо,получение средств,642.87,наличный,Брест,МаксБанк-UXXF-883,02-10-2007,12:33:37,успешно,нет,0.0
физ. лицо,получение средств,2542.3,безналичный,Могилев,Белинвестбанк-EPCD-904,11-08-2002,16:03:05,успешно,нет,0.0
юр. лицо,получение средств,2795.99,безналичный,Брест,БелАгропромбанк-WIKL-040,19-02-2015,07:45:40,успешно,нет,0.0
юр. лицо,списание средств,4736.84,безналичный,Витебск,Беларусбанк-ZGPM-849,28-04-2003,01:11:52,успешно,нет,0.0
физ. лицо,получение средств,796.92,безналичный,Брест,Приорбанк-GFVZ-034,24-04-2010,06:48:04,успешно,нет,0.0
физ. лицо,списание средств,2398.08,наличный,Гомель,МаксБанк-BHTW-492,10-10-2010,13:16:42,неправильный ввод пин-кода,да,36.62
физ. лицо,получение средств,306.71,безналичный,Гомель,БелАгропромбанк-YCNX-564,09-11-2008,17:30:46,успешно,нет,0.0
физ. лицо,получение средств,1028.52,безналичный,Брест,Белинвестбанк-QPZD-608,10-04-2024,15:36:24,успешно,нет,0.0
физ. лицо,получение средств,1570.52,наличный,Брест,Белинвестбанк-BOMF-585,16-02-2005,03:04:39,успешно,нет,0.0
юр. лицо,списание средств,2888.02,наличный,Витебск,Белинвестбанк-IXEZ-702,19-11-2022,19:03:16,недостаточно средств,да,169.18
юр. лицо,списание средств,3957.72,безналичный,Витебск,Приорбанк-JHLS-915,21-09-2009,02:17:46,успешно,нет,0.0
физ. лицо,получение средств,1252.23,безналичный,Гродно,Белинвестбанк-MHTB-899,29-09-2002,14:28:50,успешно,нет,0.0
юр. лицо,получение средств,1538.04,наличный,Могилев,Приорбанк-JZIJ-459,29-01-2019,13:12:11,успешно,нет,0.0
юр. лицо,получение средств,3747.09,безналичный,Брест,МаксБанк-YDHF-973,17-10-2012,12:18:35,успешно,нет,0.0
физ. лицо,списание средств,2671.83,наличный,Минск,МаксБанк-CYDC-181,15-06-2016,09:37:48,успешно,да,176.74
юр. лицо,получение средств,2758.93,безналичный,Могилев,БелАгропромбанк-YKAV-603,27-02-2007,15:45:22,успешно,нет,0.0
юр. лицо,получение средств,3360.35,наличный,Минск,МаксБанк-FBIU-985,17-11-2004,22:54:09,успешно,нет,0.0
юр. лицо,получение средств,2409.04,безналичный,Брест,Беларусбанк-IPSZ-533,14-06-2019,07:48:21,успешно,нет,0.0
юр. лицо,получение средств,905.96,безналичный,Минск,БелАгропромбанк-OYHA-185,27-06-2024,09:02:14,успешно,нет,0.0
юр. лицо,получение средств,1231.26,безналичный,Минск,МаксБанк-LQEL-034,13-02-2014,08:38:48,успешно,нет,0.0
юр. лицо,получение средств,4384.14,наличный,Брест,Белинвестбанк-WRCK-289,25-08-2016,14:30:52,успешно,нет,0.0
физ. лицо,списание средств,1630.42,безналичный,Минск,Беларусбанк-BWWW-671,10-10-2024,11:10:56,успешно,нет,0.0
юр. лицо,списание средств,2700.24,наличный,Брест,Белинвестбанк-GTVP-440,30-07-2021,18:44:04,недостаточно средств,нет,0.0
юр. лицо,списание средств,4304.57,безналичный,Брест,МаксБанк-NSPQ-321,17-06-2019,20:37:01,недостаточно средств,нет,0.0
юр. лицо,получение средств,423.87,безналичный,Брест,БелАгропромбанк-LUUV-194,03-04-2008,23:01:22,успешно,нет,0.0
юр. лицо,списание средств,1559.19,наличный,Витебск,Белинвестбанк-JJNX-106,14-06-2010,09:57:32,успешно,нет,0.0
юр. лицо,списание средств,3905.91,наличный,Гомель,Белинвестбанк-EWHV-125,22-02-2012,21:44:00,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1829.86,безналичный,Брест,Приорбанк-FCJN-709,17-09-2024,19:35:41,успешно,нет,0.0
юр. лицо,списание средств,4206.51,наличный,Витебск,Белинвестбанк-TFZF-396,01-07-2022,17:26:42,недостаточно средств,да,238.71
юр. лицо,списание средств,2456.55,наличный,Брест,Беларусбанк-GMPO-385,07-10-2005,03:34:31,недостаточно средств,нет,0.0
физ. лицо,получение средств,4008.17,безналичный,Минск,Беларусбанк-STZB-949,13-06-2021,18:33:01,успешно,нет,0.0
физ. лицо,получение средств,28.25,безналичный,Витебск,Белинвестбанк-INQP-852,18-05-2020,01:50:08,успешно,нет,0.0
юр. лицо,получение средств,4273.91,наличный,Гомель,БелАгропромбанк-BOXI-877,26-03-2023,15:29:09,успешно,нет,0.0
физ. лицо,списание средств,180.66,безналичный,Гомель,Белинвестбанк-FRLO-954,06-06-2008,03:54:57,успешно,нет,0.0
физ. лицо,получение средств,559.12,наличный,Гродно,МаксБанк-YXFD-663,05-03-2016,23:03:13,успешно,нет,0.0
юр. лицо,получение средств,569.84,безналичный,Брест,МаксБанк-XMCK-081,30-06-2001,14:57:56,успешно,нет,0.0
юр. лицо,списание средств,4267.54,безналичный,Витебск,Беларусбанк-RFHA-123,04-07-2009,08:34:17,недостаточно средств,нет,0.0
физ. лицо,получение средств,24.84,наличный,Витебск,Белинвестбанк-FNXB-302,05-03-2020,11:53:43,успешно,нет,0.0
физ. лицо,получение средств,2124.19,безналичный,Гомель,Беларусбанк-USDO-414,08-07-2021,12:42:19,успешно,нет,0.0
юр. лицо,получение средств,4849.08,безналичный,Гродно,БелАгропромбанк-RKWP-590,26-02-2003,11:25:13,успешно,нет,0.0
физ. лицо,списание средств,3800.0,наличный,Витебск,Приорбанк-DEVE-051,19-12-2008,16:52:04,успешно,да,257.57
юр. лицо,получение средств,3339.05,наличный,Минск,Беларусбанк-CUZS-650,06-05-2019,15:29:36,успешно,нет,0.0
юр. лицо,получение средств,1550.41,безналичный,Брест,БелАгропромбанк-MUPE-233,24-08-2008,18:07:08,успешно,нет,0.0
юр. лицо,получение средств,2999.58,наличный,Гродно,Беларусбанк-DDPL-081,13-07-2008,18:57:13,успешно,нет,0.0
юр. лицо,получение средств,1376.31,наличный,Гродно,Приорбанк-DSWS-260,17-08-2000,10:55:54,успешно,нет,0.0
физ. лицо,списание средств,3166.26,наличный,Минск,Приорбанк-DORV-608,03-12-2011,00:07:32,неправильный ввод пин-кода,да,68.6
физ. лицо,получение средств,2806.33,безналичный,Могилев,Беларусбанк-MDBU-232,08-11-2007,01:23:42,успешно,нет,0.0
физ. лицо,списание средств,4612.97,наличный,Могилев,Приорбанк-NZXV-614,19-09-2022,20:06:41,неправильный ввод пин-кода,да,334.09
юр. лицо,получение средств,3121.3,наличный,Витебск,БелАгропромбанк-NCOZ-601,16-01-2001,14:02:33,успешно,нет,0.0
юр. лицо,получение средств,4438.87,безналичный,Гомель,МаксБанк-URUW-084,08-11-2013,23:02:40,успешно,нет,0.0
юр. лицо,списание средств,3425.02,безналичный,Гомель,МаксБанк-IWMO-342,05-10-2016,22:01:10,недостаточно средств,да,60.68
физ. лицо,списание средств,3323.72,безналичный,Брест,Белинвестбанк-XLPY-188,28-07-2021,04:03:48,недостаточно средств,да,150.35
физ. лицо,списание средств,2489.1,наличный,Могилев,БелАгропромбанк-KSOQ-483,14-07-2015,12:48:56,успешно,да,132.96
юр. лицо,получение средств,2874.71,наличный,Гродно,МаксБанк-UMAA-204,03-01-2013,12:02:29,успешно,нет,0.0
юр. лицо,списание средств,4088.13,безналичный,Брест,МаксБанк-GRYG-444,14-02-2022,01:40:45,недостаточно средств,да,102.37
юр. лицо,списание средств,3731.54,наличный,Минск,Белинвестбанк-JYEW-411,21-06-2019,14:27:48,недостаточно средств,да,75.3
юр. лицо,списание средств,36.12,наличный,Минск,БелАгропромбанк-ARZR-854,08-09-2001,14:01:01,успешно,да,1.82
юр. лицо,списание средств,957.63,безналичный,Брест,Приорбанк-AMWX-297,25-07-2017,01:15:48,недостаточно средств,да,46.38
